ID,Lat_deg,Lon_deg,DispR_mmyr,Disp_mm,20250721,20250725,20250801,20250805,20250812,20250816,20250823,20250827,20250903,20250907,20250914,20250918,20250925,20250929,20251006
147574,-6.164021,106.819897,-9.99372,-2.10826,0,2.15695,2.21883,3.03303,1.5223,0.81804,0.67466,1.85894,1.93274,1.51927,1.56662,0.69417,-0.25318,-0.6534,-0.84559
147644,-6.14727,106.816342,-7.4632,-1.57443,0,-2.70813,-2.65179,-1.30966,-2.38005,-2.40127,-3.25151,-3.07128,-3.12163,-1.05022,-2.74462,-1.784,-3.78357,-3.86899,-2.6391
147664,-6.157028,106.818218,0.13575,0.02864,0,1.00094,1.18049,0.39903,-1.40972,0.27511,2.89822,0.73112,0.24619,-1.36559,0.06354,0.1515,0.27019,1.44935,0.68873
148121,-6.162611,106.81956,11.97382,2.52598,0,-0.51073,-0.42774,-1.89912,-0.01352,-0.9043,0.37646,1.30165,-0.2039,0.40746,0.095,1.85622,0.7579,0.87301,2.67117
148378,-6.156974,106.818203,7.66201,1.61637,0,-0.38864,1.67301,0.61265,-0.95977,0.01443,1.06605,-1.39148,0.41975,-0.65754,0.54773,1.42864,2.46831,3.87254,-0.44005
148432,-6.147771,106.816582,3.11674,0.6575,0,-3.56806,-3.86909,-0.35547,-2.99605,-1.99574,-3.61226,-2.47799,-3.10407,-2.52205,-2.32192,-3.37333,0.77878,0.79165,-3.603
148497,-6.147211,106.816263,-12.13958,-2.56095,0,0.24444,-2.85149,0.62155,0.81155,-1.11383,-2.8834,-0.30657,-2.76246,-1.99881,-2.82111,-4.22109,-2.6993,-3.72548,0.54155
148706,-6.16261,106.819565,9.05698,1.91065,0,-0.07676,-0.63588,-2.0411,0.25033,-0.98148,0.20309,0.99681,-0.32642,0.13577,-0.17138,1.07985,0.42854,0.54424,2.28155
148779,-6.151032,106.81723,-0.91784,-0.19363,0,0.86146,0.78631,2.36214,1.98781,0.76768,3.42644,1.59601,-0.41301,1.30837,0.83063,0.2195,1.88488,2.01413,-0.17387
148839,-6.164011,106.820039,-1.45884,-0.30776,0,-2.23309,-1.10937,0.16203,0.85317,-0.04284,-0.48728,0.50455,-1.57508,-1.34056,-0.20781,0.14032,-0.34725,-1.36614,-1.1873
149169,-6.16501,106.820156,10.65166,2.24706,0,-1.24763,-1.92003,-1.88547,0.47641,-1.3421,-1.29539,0.56861,-0.33965,3.02313,-2.08377,-1.8411,1.68573,1.44797,1.24272
149185,-6.150981,106.817202,-4.56374,-0.96276,0,-2.47653,-2.2055,-0.8928,-1.24206,-1.63378,-1.90969,-2.98475,-3.74619,-2.15785,-2.78643,-1.86857,-1.18964,-1.55985,-2.62971
149364,-6.162751,106.819619,-1.67562,-0.35349,0,-0.43032,0.55534,0.30812,1.2407,-0.44616,0.69188,-0.01952,0.48831,0.75443,-0.48731,3.94435,0.92862,1.10625,-4.12454
149681,-6.163856,106.819869,-3.51568,-0.74166,0,2.65171,1.85186,3.51126,3.36765,2.38635,1.95303,2.61577,2.93312,2.50179,2.58283,1.85957,1.54458,2.24161,-0.32654
149707,-6.164866,106.820213,5.82975,1.22984,0,-0.59109,-1.19011,-0.12535,-0.22954,-0.13037,-1.66425,0.09544,2.28426,1.97235,0.32078,0.60383,1.60605,0.18003,-0.92036
149753,-6.162964,106.819593,10.62624,2.2417,0,1.54394,2.1098,1.72667,2.64043,1.0007,2.26893,1.97093,1.51774,3.01628,1.80453,-0.22375,5.42226,6.30865,0.97975
149782,-6.14465,106.815624,17.13259,3.61427,0,-0.8114,-0.06041,-0.70682,-0.36943,-0.91897,-1.37172,0.24385,-1.30113,-0.37551,1.47124,-0.91106,1.33949,2.9511,5.1745
149824,-6.165008,106.820166,6.70285,1.41403,0,-1.38138,-1.30783,-1.9711,0.68723,-2.02253,-3.06348,0.07376,-0.90787,-5.94056,-2.16556,-1.6993,1.76597,1.52762,1.06797
150062,-6.163942,106.819816,-20.01917,-4.22322,0,1.37537,2.69567,0.89455,-1.08102,-1.7003,1.39949,1.16935,1.75403,0.71839,0.39705,-0.81852,-2.65404,-2.61139,-5.20733
150107,-6.164247,106.820086,-7.11744,-1.50149,0,1.65355,0.93178,2.3489,2.36358,1.4214,2.50134,1.04048,1.50845,0.23956,-0.79823,1.52798,1.23379,0.34753,-1.03053
150154,-6.164849,106.820111,11.4787,2.42153,0,0.39114,0.38664,0.57675,2.08375,1.42761,0.56312,2.84607,2.90028,2.41939,1.88929,1.29702,3.11673,2.15161,2.50736
150227,-6.15248,106.817564,-15.96186,-3.3673,0,-0.7692,-2.41977,-0.73352,-2.73187,-1.87225,-6.16808,-6.41783,-2.36421,-3.89665,-3.97485,-1.43934,-3.32876,-4.08312,-5.09455
150263,-6.152465,106.817639,-22.44834,-4.73568,0,0.84273,1.40029,2.33227,-0.85153,0.69335,-1.47141,0.51963,-0.23885,-1.74737,0.54228,-1.46412,-4.35727,-4.36312,-2.80073
150489,-6.165339,106.820217,-11.40676,-2.40636,0,0.44129,-0.2374,0.90404,0.80991,1.87624,0.1883,0.33621,0.85829,-0.57285,-0.89858,0.48082,-0.59567,-2.23198,-2.68456
150660,-6.162794,106.819592,-11.15349,-2.35293,0,-0.03748,0.38882,0.32785,0.92552,-0.64186,-0.20704,0.43304,0.55406,2.79108,1.45677,0.33044,-3.63533,-3.00719,-2.568
150667,-6.147455,106.816461,-11.89908,-2.51022,0,-0.71699,0.25822,0.7188,0.21316,-4.20632,-3.56659,-0.85924,-2.72132,-1.19723,0.84607,-1.86037,-4.00268,-4.36773,-0.86508
150674,-6.163838,106.819771,0.75789,0.15988,0,1.13188,1.18433,1.20447,1.18876,-0.43405,-0.73143,1.61036,1.03134,1.13531,0.83721,0.31795,0.23091,0.60601,1.56537
150680,-6.162684,106.819574,4.6498,0.98092,0,-0.79532,0.92893,-0.05531,1.29611,0.12043,1.604,0.99819,0.28186,1.9458,0.63303,3.66279,1.1513,1.71108,-1.59535
150885,-6.166126,106.820356,13.21034,2.78684,0,-0.793,-2.01186,-1.89278,-2.76587,-1.51784,-1.1102,-3.17642,2.08461,0.05697,0.45142,-0.09029,2.51768,1.00707,-0.23688
150920,-6.164925,106.820201,-2.11822,-0.44686,0,-0.61632,-0.18638,0.3516,1.36786,0.57943,0.96037,0.46664,0.69793,4.25301,-0.22343,0.83921,1.29899,0.2562,-3.57437
150933,-6.162683,106.819577,4.61641,0.97387,0,-0.8111,0.94179,-0.06115,1.21781,0.10699,1.5631,1.02858,0.32276,1.9458,0.6155,3.6587,1.14429,1.67135,-1.62223
151116,-6.151771,106.817511,-2.68775,-0.567,0,-2.54417,-1.34304,-0.99247,-2.1491,-0.61024,-3.0538,-1.82999,-2.20533,-1.64504,-1.74356,-2.59408,-0.46296,-1.1349,-2.53292
151125,-6.162717,106.819596,10.34425,2.18221,0,0.04317,0.14034,-0.38731,-0.1391,-1.20719,-0.32192,1.14516,0.3563,0.56285,-0.76996,2.08399,1.09444,1.2972,2.75713
151149,-6.165299,106.820227,-2.05174,-0.43283,0,-0.29446,0.10646,0.51803,0.56387,0.9877,-0.6128,0.61512,0.42371,-0.15141,-0.18373,0.51826,0.64926,-0.82874,-0.64708
151161,-6.147805,106.816603,4.0148,0.84696,0,-3.58147,-2.95022,-0.58075,-3.41418,-1.70313,-3.85293,-2.30806,-3.11789,-2.20253,-1.81772,-3.16438,0.7871,1.42533,-3.63337
151405,-6.150941,106.817212,3.83498,0.80902,0,-0.97312,-1.62001,-0.89234,-0.70589,-0.63605,-0.90745,-1.19045,-1.10515,-0.10077,-0.67133,-0.36122,0.38081,-0.01806,-0.37274
151425,-6.162756,106.819501,8.78722,1.85374,0,0.66634,1.14314,0.31855,3.31807,-0.46322,1.00973,1.81922,0.46939,0.63179,0.53588,4.01701,2.08932,2.09225,2.23917
151650,-6.151947,106.817573,-15.83585,-3.34071,0,-1.70257,-1.5728,-0.94264,-2.60163,-1.96962,-3.70054,-3.75419,-2.99277,-3.39368,-3.45266,-3.18511,-3.66371,-3.91107,-4.20441
152007,-6.166111,106.820333,13.66265,2.88226,0,-1.02082,-2.4453,-2.46759,-3.29394,-2.1569,-1.65521,-3.56429,1.62488,-0.32974,0.04602,-0.39055,2.17712,0.87271,-0.40686
152051,-6.162751,106.819526,10.13234,2.13751,0,0.06974,0.7645,0.06904,2.93943,-0.77934,0.64979,1.56445,0.26312,0.6873,0.51777,3.56241,1.71185,2.51705,2.01538
152192,-6.163652,106.819937,-14.15488,-2.9861,0,-1.3726,-2.30745,-0.44272,1.3946,-0.94245,-0.82192,-0.04524,-2.38014,-2.22441,-2.34199,-2.11766,-3.09893,-2.38497,-3.91283
152213,-6.147773,106.816573,3.03694,0.64067,0,-3.55578,-3.87435,-0.32154,-3.13645,-2.05658,-3.6731,-2.60435,-3.11753,-2.50567,-2.40264,-3.47571,0.9028,0.67465,-3.61295
152464,-6.147289,106.816345,-7.99141,-1.68586,0,-3.02759,-2.6331,-1.51505,-3.04704,-2.71136,-3.60784,-3.38549,-3.56105,-1.3457,-2.99739,-2.04553,-3.9053,-4.19197,-2.99485
152656,-6.166236,106.82037,-5.0893,-1.07363,0,0.74823,0.45459,0.43988,0.28551,0.91796,0.94216,-0.71087,0.44629,-0.0065,-0.82138,-0.46182,1.28964,-0.3337,-1.42406
152729,-6.162652,106.819547,7.41816,1.56493,0,-0.56473,1.21862,0.17577,3.21385,1.11217,2.61651,2.60048,1.00746,2.32606,2.29914,2.21023,2.39193,3.14279,-0.42323
153596,-6.163704,106.819778,-3.42865,-0.7233,0,1.00586,0.39332,2.09503,3.00861,0.58017,0.4176,1.10892,-0.03337,0.7474,0.81808,0.63326,1.10699,2.01553,-1.55844
153674,-6.163525,106.819911,-13.47185,-2.84201,0,-1.1964,-2.3462,-0.82077,0.74418,-1.36591,0.12062,-0.28816,-1.50556,-0.71867,-2.00399,-3.1346,-1.70837,-2.89851,-4.58872
153745,-6.165754,106.820226,0.08195,0.01729,0,1.07608,-0.02899,0.92977,2.29299,2.3268,1.91024,1.11032,1.10469,0.85261,0.32571,1.71194,1.48333,0.79574,0.19253
153897,-6.147794,106.816563,2.32832,0.49118,0,-3.42883,-3.68774,-0.04659,-2.79949,-1.84013,-3.38353,-2.38205,-3.01457,-2.35474,-2.31724,-3.57633,0.94024,0.83962,-3.59598
153917,-6.151068,106.817236,-6.69744,-1.41288,0,-3.62489,-2.43516,-2.04508,-2.74864,-3.09236,-1.69622,-4.15399,-3.77575,-2.65628,-3.62935,-2.7445,-1.71077,-2.20497,-4.87275
154156,-6.165529,106.820308,-17.83749,-3.76298,0,3.73327,-2.12026,-1.2898,0.33153,-0.15221,-0.95069,-2.51022,-1.60851,-2.15037,-3.43373,-1.7572,-2.63762,-3.64999,-1.46385
154202,-6.147595,106.816517,-1.15818,-0.24433,0,0.25141,-2.02076,-1.94792,-0.95775,-1.08066,0.07549,-1.23945,-1.52749,0.25734,-1.98143,0.53362,-1.32926,-2.12311,-0.25572
154224,-6.150951,106.817253,9.88687,2.08572,0,-0.5698,-0.12823,0.27122,0.10936,0.34883,-0.31376,0.10725,0.62278,2.1993,1.74743,1.66527,1.45705,1.36348,1.04397
154303,-6.158781,106.818733,-4.0942,-0.86371,0,0.73435,0.12579,-1.76529,-0.67973,-0.91977,-0.59923,0.1588,-1.22376,-0.19024,-1.59136,-1.03095,-0.76686,-1.46652,-0.09945
154379,-6.16474,106.819993,-0.79146,-0.16697,0,2.33969,1.10157,1.01421,0.79606,0.20657,2.65631,2.40008,1.43866,1.10057,0.92909,0.91074,1.43057,0.62083,0.69548
154623,-6.164783,106.819972,-0.53588,-0.11305,0,1.6847,1.31423,1.2068,1.64602,0.29008,1.88365,1.58134,1.46024,1.38803,1.25461,1.01226,1.66514,1.4519,-0.33138
154724,-6.151013,106.817231,-0.2145,-0.04525,0,0.91994,0.92141,1.99485,1.73925,1.2654,3.40714,1.52348,-0.50775,1.45634,0.97625,0.29494,2.31533,2.08256,-0.27622
154833,-6.158802,106.818719,3.65188,0.7704,0,1.30273,0.80753,0.71587,0.9396,-0.16252,0.13132,2.13749,0.19748,0.80673,-0.12526,0.76183,1.59585,0.73603,2.29439
154836,-6.162596,106.81954,0.47063,0.09928,0,-1.12951,1.04685,-0.76654,2.37892,0.89263,3.32384,5.02129,0.73395,2.43718,1.97951,1.19611,-1.32399,-0.4142,0.33886
154968,-6.164362,106.820081,0.48749,0.10284,0,-1.11543,-0.16056,-1.61031,-0.93357,0.53041,-2.61378,-0.27648,1.49777,0.1848,-0.00635,-1.01103,-0.08345,-1.09006,-1.04159
155025,-6.147136,106.816349,-14.30538,-3.01785,0,-2.19315,-2.70892,-1.38709,-1.55609,-3.00078,-2.49567,-2.58748,-2.94044,-2.1923,-3.58047,-3.10013,-4.44873,-5.14435,-3.20638
155051,-6.16391,106.819976,-20.21,-4.26348,0,0.50616,2.93296,1.25291,3.25523,-2.10373,0.24428,0.44361,-0.94851,0.51325,-1.45742,-1.08195,-1.39997,-1.79316,-4.36647
155596,-6.162644,106.81949,0.79528,0.16777,0,-0.15428,0.62001,-0.49943,3.22685,1.85229,2.2544,1.93653,0.25958,1.76797,1.49251,-0.66326,2.1824,2.48158,-1.76031
155611,-6.165301,106.820033,1.18762,0.25054,0,-0.93797,-0.51682,1.72574,1.51005,1.41234,2.04509,1.48767,1.08445,0.93612,0.02506,0.25989,2.09332,0.85595,-0.91569
155692,-6.148356,106.816596,6.80352,1.43526,0,-5.62503,-4.85677,-0.59161,-4.01428,-2.06176,-2.85734,-0.26303,-3.64382,-1.85021,-1.25608,-0.51658,-2.93617,-3.34273,-0.33069
156041,-6.149584,106.817078,0.45482,0.09595,0,0.21575,-0.46627,-2.28565,-1.85137,-0.08165,0.12806,-1.11956,-2.27063,0.51738,-0.61495,-0.66156,0.97221,0.90027,-2.55736
156520,-6.164776,106.820002,2.19504,0.46306,0,1.24708,0.43833,-0.50495,1.84261,0.58701,1.91539,2.33849,1.94396,1.65796,1.40703,1.11067,1.09029,1.2048,-0.14729
156658,-6.163994,106.819934,-20.04896,-4.22951,0,4.42474,1.76912,2.33112,-1.1104,-1.52295,0.35013,0.62366,0.64684,1.07127,0.02457,-1.014,-2.01569,-2.23245,-2.90965
156708,-6.162803,106.819548,7.41484,1.56423,0,-0.10215,0.07607,-0.56651,0.46841,-0.96557,-1.00134,-0.68589,-0.09375,-0.38436,-0.95622,3.2367,0.22088,1.23877,1.39724
156791,-6.151729,106.817527,-2.98549,-0.62982,0,-2.2237,-1.04187,-0.94627,-2.07425,-0.51141,-2.44034,-2.38204,-2.62814,-1.83452,-1.37689,-2.04319,-0.34775,-1.25888,-2.40017
156817,-6.151428,106.817331,-5.44473,-1.14861,0,-0.96489,0.83911,0.85494,-1.02484,2.39579,-4.25363,-2.46798,-3.79668,-1.01466,-1.26421,-0.48457,0.26539,0.0724,-1.81951
156838,-6.147843,106.816599,3.5699,0.7531,0,-3.16845,-3.10055,-0.37775,-2.64607,-1.59666,-3.35157,-2.15946,-3.38463,-1.97964,-1.44507,-3.53175,1.23344,1.2662,-3.29054
156887,-6.154096,106.817817,-22.42851,-4.73149,0,-0.40079,-0.86782,-1.19516,-1.82167,-2.31126,-3.28821,-3.48681,-3.07778,-3.04139,-3.3917,-4.00216,-5.06316,-3.74173,-5.18139
157116,-6.164909,106.820187,-3.28488,-0.69297,0,-0.47202,-0.17645,0.16525,1.46892,0.74768,0.74013,1.59472,0.57759,3.96091,-0.19714,0.33154,1.34163,0.20128,-3.78293
157535,-6.144759,106.815646,-1.00361,-0.21172,0,0.07256,-0.19355,-0.27226,-3.78031,-4.02455,-1.17261,-2.33143,1.10206,-1.35522,-1.87788,-1.54127,-1.24751,-0.70797,-0.43436
157595,-6.162841,106.819546,13.01241,2.74508,0,0.38841,0.63718,0.57982,1.6583,-0.27265,-0.43188,-0.52006,0.83441,0.64074,-0.39078,5.08335,1.37088,2.37884,3.52468
157867,-6.150662,106.817183,-13.56705,-2.86209,0,-0.59582,-0.34064,-1.36818,-0.59681,-2.01761,-1.96363,-2.70389,-3.10029,-1.40059,-1.76123,-2.68246,-2.53913,-2.95906,-3.38973
158026,-6.165378,106.820211,-2.24874,-0.47439,0,-0.26072,-0.76479,-0.27629,0.81071,0.75981,-0.4946,0.43293,0.1411,-0.6952,-0.85583,-0.54996,-0.13244,-1.52047,0.4386
158409,-6.162677,106.819514,-0.11133,-0.02349,0,-0.11783,-0.16122,-0.46216,0.28681,-0.58542,-0.28665,-0.45043,-0.67767,0.03799,0.54108,0.92873,0.01601,0.21585,-1.48271
158704,-6.152564,106.817616,-30.30888,-6.39393,0,-0.87972,-1.64679,-0.84083,-2.07613,-1.65018,-4.54182,-4.43525,-5.51552,-4.60819,-4.75757,-4.08202,-5.60919,-6.23899,-6.78696
158776,-6.164854,106.819994,-6.73882,-1.42161,0,1.37601,1.73397,1.62268,2.22791,1.1289,1.27417,1.7536,1.66362,0.79853,0.32507,0.2027,1.68934,1.06714,-2.06285
158783,-6.150775,106.81719,-24.47216,-5.16262,0,1.02013,0.93385,0.10685,0.51233,-0.18047,0.63244,-2.11297,-1.30275,-1.22863,-2.18911,-2.91085,-2.25752,-2.95175,-5.62546
158999,-6.158644,106.818568,-0.50016,-0.10551,0,1.09844,0.33048,-0.66545,0.55113,0.9605,0.89498,0.784,-0.256,-0.05877,-0.54013,0.53488,0.20197,0.65439,0.4472
159097,-6.16395,106.819963,-8.63058,-1.8207,0,-4.5323,1.45706,0.31206,0.19858,-2.96751,-1.07213,0.83166,-1.66243,0.22829,-1.79159,-1.2381,-1.67253,-1.66844,-4.53911
159165,-6.165746,106.820264,-0.4777,-0.10078,0,1.14301,-0.73393,-0.47279,1.38985,1.55092,1.80258,0.34872,-0.20925,0.15253,-0.65483,0.24219,0.91604,-0.12903,0.77737
159224,-6.157034,106.818192,-0.27603,-0.05823,0,1.12074,1.18806,0.10672,-1.43895,0.24762,2.82685,0.30141,0.10936,-1.22821,0.04015,0.19592,0.48003,1.42535,0.18651
159486,-6.16575,106.820248,-0.16354,-0.0345,0,1.1275,0.01016,1.08227,2.46185,2.15272,1.65438,0.76742,0.88855,0.95369,0.17443,1.39124,1.68604,0.7496,0.32396
159495,-6.147203,106.816302,-11.89611,-2.50959,0,-0.31135,-2.92872,0.40215,0.09896,-1.92471,-3.14433,-0.64707,-2.72853,-1.76713,-2.7591,-4.3305,-3.30483,-3.88754,-0.00898
159501,-6.165302,106.820028,3.19182,0.67334,0,-0.92511,-1.10921,1.19469,0.3276,1.00163,1.61102,1.5344,1.15922,0.67556,0.30374,0.08288,2.05359,0.27232,-0.54588
159606,-6.166107,106.820354,13.85937,2.92376,0,-0.84149,-2.23325,-1.86883,-2.72206,-1.47695,-1.11721,-3.18109,2.09337,-0.07213,0.55073,0.0096,2.54163,1.13207,-0.18781
159778,-6.163792,106.819811,1.21502,0.25632,0,2.05274,1.39556,2.08054,2.92593,0.78098,1.58502,2.3277,2.00798,1.80325,1.8499,1.75248,1.1785,2.01284,1.26273
159833,-6.163969,106.81987,-10.31066,-2.17513,0,2.12192,1.66228,2.19906,0.94096,0.03034,0.89007,1.3792,1.78319,1.66694,1.10316,0.54514,-0.63722,-0.8604,-1.66852
159886,-6.151328,106.817356,0.34047,0.07183,0,-2.18943,-0.27825,0.06849,-6.1047,-1.01184,-1.4882,-2.65857,-2.48412,-0.23906,-1.25277,-1.97041,-0.51964,-0.40151,-2.06401
159919,-6.14731,106.816335,-8.26976,-1.74458,0,-2.99188,-2.92968,-1.50858,-2.87558,-2.76166,-3.76635,-3.36087,-3.74938,-1.56506,-2.9254,-2.32224,-3.99536,-4.30777,-2.92811
160016,-6.164972,106.820065,16.03423,3.38256,0,3.28727,2.72501,2.60061,4.85848,4.66355,2.79797,5.33879,5.70999,4.47009,4.96585,6.07029,4.50862,4.45313,5.09564
160342,-6.163686,106.819959,-12.96915,-2.73596,0,-0.13123,-1.81426,-0.05212,2.24858,-0.39801,-1.41736,-0.22764,-1.59204,-1.61343,-1.47302,-1.30469,-2.0475,-1.70572,-3.56293
160366,-6.162597,106.819535,0.48352,0.102,0,-1.13652,1.05445,-0.7642,2.38477,0.89204,3.33728,5.03239,0.73454,2.44478,1.97834,1.19845,-1.32691,-0.39667,0.33594
160484,-6.147241,106.816303,-11.38375,-2.4015,0,0.14382,-2.32553,0.36062,0.67816,-1.84865,-2.67336,-0.46453,-2.6355,-0.81818,-2.58417,-4.50952,-2.84088,-3.81557,0.7586
160535,-6.147147,106.816297,-10.64766,-2.24622,0,0.21987,-2.82224,0.69643,0.6688,-1.67548,-3.01913,-0.14451,-2.44069,-1.75368,-2.75091,-3.81976,-2.43661,-3.77053,0.71356
160615,-6.164383,106.820074,6.05161,1.27664,0,2.43408,-1.43799,1.91413,0.86071,0.94827,3.75649,2.10977,3.54153,0.70282,1.53406,2.96291,2.44254,1.51306,0.93186
160700,-6.164799,106.819892,3.38115,0.71328,0,0.56941,-0.60822,0.47117,0.99204,-0.33297,0.82922,1.02335,1.61106,0.80144,-0.04685,1.20893,1.21831,0.27009,0.57989
160714,-6.162853,106.819581,-6.79371,-1.43319,0,0.78179,0.57157,-0.2419,1.46037,0.36511,0.21874,1.15291,0.573,1.38691,0.68513,0.37346,-1.40165,-0.70281,-1.72114
161082,-6.16438,106.820089,6.04672,1.27561,0,2.43583,-1.43682,1.91647,0.86304,0.94886,3.75824,2.11036,3.54211,0.70341,1.53347,2.96233,2.44313,1.51481,0.93244
161094,-6.147847,106.81658,2.27627,0.4802,0,-3.58619,-3.89598,-0.47012,-2.9235,-2.09343,-3.36655,-2.36565,-3.33221,-2.46354,-2.38041,-3.7097,0.67523,0.69863,-3.79018
161189,-6.162833,106.819586,13.83928,2.91952,0,0.46848,0.2714,0.50855,1.618,-0.51163,-0.39857,-0.63926,0.47331,0.32345,-0.82727,5.00861,1.93828,2.63421,3.4593
161278,-6.151132,106.817298,3.79511,0.80061,0,-2.81229,-2.25618,-0.91496,-1.48697,-1.61035,-3.15522,-1.45565,-1.05202,-2.40862,-1.9828,-3.495,0.66574,0.56924,-1.14411
161529,-6.162844,106.819531,0.18429,0.03888,0,-0.2026,-0.969,0.04731,1.17619,-0.74686,-0.74782,-0.65304,-0.70382,-0.45553,-1.8928,-4.01901,2.13439,3.14995,-1.4451
161794,-6.165512,106.820206,-6.25671,-1.31991,0,-1.08623,-0.77896,-0.37474,-0.0426,0.28421,-0.51751,0.20764,0.38282,-0.83005,-1.12623,-0.93939,-1.41413,-3.11294,-0.65339
161922,-6.147222,106.816301,-11.69865,-2.46793,0,0.04085,-2.49753,0.45188,0.4535,-2.023,-2.75995,-0.53357,-2.51791,-1.1306,-2.43498,-4.24625,-3.0983,-3.8302,0.31572
161990,-6.156973,106.818212,7.61338,1.60611,0,-0.36058,1.79753,0.78686,-0.82064,0.09393,1.15783,-1.23773,0.47704,-0.60726,0.59625,1.4035,2.45311,3.94737,-0.2442
162027,-6.158429,106.818597,-4.74684,-1.00139,0,-0.41612,0.08335,-1.23037,-1.74639,-1.41212,-1.26163,-1.27363,-2.5456,-1.69139,-2.54191,-1.05005,-1.80425,-1.31734,-0.2337
162148,-6.151876,106.817552,-17.09069,-3.60543,0,-1.49497,-1.7687,-0.87832,-2.46129,-1.93161,-3.3912,-3.5314,-3.10214,-3.75274,-3.81406,-3.12372,-3.38771,-4.26662,-4.42546
162289,-6.163783,106.819764,-1.295,-0.27319,0,0.55797,-0.04837,0.97839,0.76458,-0.90735,0.01706,0.62502,0.18243,0.75671,0.53053,-0.13475,0.21952,0.27737,-0.47179
162341,-6.163799,106.819778,-0.11109,-0.02344,0,1.31024,0.50017,1.18703,2.22704,-0.06095,0.7525,1.60428,0.69081,1.22006,1.36463,0.73712,0.71244,1.05307,0.29879
162373,-6.166302,106.820326,14.8249,3.12744,0,4.70434,4.62084,4.06014,4.78374,7.25283,5.80511,4.59232,5.93014,3.17193,1.92928,5.22628,8.57216,7.60363,5.42885
162390,-6.163144,106.819825,5.63572,1.18891,0,-0.57552,-0.85791,0.43115,-0.63497,-0.28667,-3.36058,-0.2609,-1.4032,-0.7714,-0.33132,-1.03684,1.03451,0.9083,1.38696
162744,-6.162732,106.819527,13.02761,2.74829,0,-0.20362,0.57867,-0.90859,1.10391,-0.93404,-0.01676,0.93354,-0.3273,0.30511,0.55259,3.96696,1.20842,2.13224,2.55578
162879,-6.164959,106.820129,13.41773,2.83059,0,-0.55003,-1.71207,-1.4562,0.58314,-0.74253,-0.66284,2.02661,0.04401,3.20471,-0.85968,-0.88241,2.20158,1.37726,2.72935
162941,-6.152239,106.817631,-22.33447,-4.71166,0,-3.61069,-2.91484,-1.03969,-3.49078,-2.62609,-6.46046,-4.56675,-3.12485,-7.09731,-1.31627,-5.21373,-6.72662,-5.21789,-7.16386
163150,-6.14763,106.81653,0.46041,0.09713,0,-0.08906,-2.31035,-2.04506,-1.10051,-1.09644,-0.0175,-1.09437,-1.36839,0.44922,-1.97617,0.49561,-1.22221,-2.00846,-0.1434
163277,-6.147795,106.816559,3.25755,0.68721,0,-3.63534,-3.68306,-0.2683,-3.45352,-1.91033,-3.47655,-2.40135,-3.06605,-2.36001,-2.34239,-3.70035,0.89403,0.8835,-3.56088
163311,-6.162736,106.8196,13.77852,2.9067,0,0.67188,1.12223,0.6682,1.47719,-0.39125,1.27665,1.48033,1.16654,1.1553,-0.79072,5.90984,2.43542,2.9911,3.02079
163316,-6.151894,106.817558,-17.05092,-3.59704,0,-1.59088,-1.74297,-1.00463,-2.70046,-2.0591,-3.43798,-3.63081,-3.02904,-3.56678,-3.96494,-3.30968,-3.54618,-4.2444,-4.48043
163349,-6.163979,106.819917,-8.87039,-1.87129,0,-0.74183,1.8937,2.05839,0.06204,-1.07448,0.46449,1.18439,0.89741,1.18649,0.01763,-0.40331,-1.14106,-1.18313,-2.06896
163451,-6.144217,106.815513,-5.86896,-1.23811,0,-1.269,0.68626,1.72041,1.55054,1.84198,-4.64509,1.77052,-0.78595,-1.39417,-0.27439,-1.43279,-0.67051,-0.43876,-0.23015
163470,-6.165601,106.820235,3.67855,0.77602,0,1.80338,0.76918,1.01656,2.62574,2.26802,1.44358,1.88225,2.6129,1.55158,1.67467,1.77813,2.08551,0.49657,2.38646
163520,-6.144273,106.81552,-18.00418,-3.79814,0,-1.56181,2.18347,2.75158,2.86252,1.47285,-3.48367,0.79688,-0.87165,-0.63849,-0.46067,-1.17029,-1.28391,-1.67834,-4.29393
163620,-6.166089,106.820351,13.19539,2.78368,0,-0.9922,-2.51949,-1.91265,-2.64495,-1.36713,-0.98753,-3.03038,2.22013,-0.1615,0.29195,-0.06225,2.28928,0.89082,-0.31398
163698,-6.15224,106.817626,-22.30946,-4.70638,0,-3.60893,-2.91075,-1.03677,-3.48902,-2.62375,-6.45812,-4.56207,-3.12134,-7.09263,-1.30984,-5.20964,-6.72077,-5.21088,-7.15801
164068,-6.14727,106.816345,-7.83153,-1.65213,0,-2.86553,-2.47514,-1.38693,-2.73346,-2.53058,-3.406,-3.2404,-3.28608,-1.12104,-2.8599,-1.82614,-3.87254,-4.01061,-2.82284
164310,-6.164381,106.820081,5.76116,1.21537,0,2.39377,-1.34685,2.06194,0.91738,1.09374,3.70274,2.13139,3.58125,0.62162,1.58255,3.06982,2.44722,1.54402,0.84072
164406,-6.150857,106.817248,1.48055,0.31234,0,0.03295,-0.38043,0.03839,0.58968,-0.87304,-1.47651,-1.67701,-1.26965,1.20574,0.49102,0.23468,0.44543,0.11499,-0.44235
164470,-6.16578,106.820284,-2.78097,-0.58667,0,1.19183,-1.6293,-0.79097,1.41373,0.97753,1.35069,-0.27217,-0.28881,-0.54501,-1.02156,-0.34794,0.44157,-0.68879,-0.09828
